"SUID","cooc_method","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"8344","dist_kullbackleibler|dist_bray",,"mutualExclusion","otu260->OTU-EUK605","2","21.14734393|0.99973201","dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion","dist_kullbackleibler=2.4494363426441623E-8|dist_bray=2.370093010739538E-11","dist_kullbackleibler=21.14734393|dist_bray=0.99973201","otu260->OTU-EUK605","","","","21.14734393","0.0","0.0","0.0","-100.0|-100.0","-100.0|-100.0","-360.0|-360.0","-100.0|-100.0","false",,"otu260->OTU-EUK605","0.0"
"8345","dist_kullbackleibler",,"mutualExclusion","otu120->OTU-EUK172","1","23.47578246","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=6.734471350888782E-5","dist_kullbackleibler=23.47578246","otu120->OTU-EUK172","10.831215759599996","10.365820345","5.624994535719132","23.47578246","0.006076537177065022","0.006076537177065022","0.022150656911048075","19.09121225656827","20.64519359","626.0","4.681133905108303","false",,"otu120->OTU-EUK172","0.022150656911048075"
"8346","dist_kullbackleibler",,"mutualExclusion","OTU-EUK172->otu39","1","24.29099665","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=1.1620451126570508E-5","dist_kullbackleibler=24.29099665","OTU-EUK172->otu39","12.27392080916999","12.633467555","5.667877732255308","24.29099665","0.0011266416224623432","0.0011266416224623432","0.004648249061066897","20.72442793392486","21.32029771","544.0","3.988694003712361","false",,"OTU-EUK172->otu39","0.004648249061066897"
"8347","correl_spearman|dist_kullbackleibler",,"copresence","otu787->OTU-EUK385","2","0.85458444|0.6907534","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=0.02111207354408645|dist_kullbackleibler=0.0","correl_spearman=0.85458444|dist_kullbackleibler=0.6907534","otu787->OTU-EUK385","-0.021269657110000013","-0.022155895000000002","0.33217089502265196","0.85458444","0.0","0.0","0.0","0.8117837704306208|0.7014925069736847","0.86640023|0.5895613150000001","672.0|672.0","0.1681883014224598|0.5217483896049475","false",,"otu787->OTU-EUK385","0.0"
"8348","dist_kullbackleibler",,"mutualExclusion","OTU-EUK772->otu105","1","21.3748096","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=8.893695660150414E-6","dist_kullbackleibler=21.3748096","OTU-EUK772->otu105","11.180995060110009","10.795696485","4.977988935402389","21.3748096","8.644823451073869E-4","8.644823451073869E-4","0.0035980998556538793","18.638679878353138","18.75815139","178.0","3.020591042085122","false",,"OTU-EUK772->otu105","0.0035980998556538793"
"8349","correl_spearman",,"mutualExclusion","otu3260->OTU-EUK642","1","-0.86206897","correl_spearman=mutualExclusion","correl_spearman=0.0","correl_spearman=-0.86206897","otu3260->OTU-EUK642","","","","-0.86206897","0.0","0.0","0.0","-100.0","-100.0","-542.0","-100.0","false",,"otu3260->OTU-EUK642","0.0"
"8350","correl_spearman|dist_kullbackleibler|dist_bray",,"mutualExclusion","OTU-EUK772->otu101","3","-0.86047818|22.40039|0.99794579","correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion","correl_spearman=7.066624111979891E-4|dist_kullbackleibler=5.154863406942045E-5|dist_bray=0.19874139452719164","correl_spearman=-0.86047818|dist_kullbackleibler=22.40039|dist_bray=0.99794579","OTU-EUK772->otu101","","","","-0.86047818","4.404042607264458E-7","4.404042607264458E-7","2.287790126635686E-6","-100.0|-100.0|-100.0","-100.0|-100.0|-100.0","-46.0|-46.0|-46.0","-100.0|-100.0|-100.0","false",,"OTU-EUK772->otu101","2.287790126635686E-6"
"8351","correl_spearman",,"mutualExclusion","OTU-EUK613->otu791","1","-0.86206897","correl_spearman=mutualExclusion","correl_spearman=0.0","correl_spearman=-0.86206897","OTU-EUK613->otu791","","","","-0.86206897","0.0","0.0","0.0","-100.0","-100.0","-526.0","-100.0","false",,"OTU-EUK613->otu791","0.0"
"8352","dist_bray|dist_kullbackleibler",,"mutualExclusion","otu257->OTU-EUK159","2","0.9967565|20.82477476","dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.001902897201876752|dist_kullbackleibler=2.245128428168819E-6","dist_bray=0.9967565|dist_kullbackleibler=20.82477476","otu257->OTU-EUK159","","","","0.9967565","2.436576399533763E-7","2.436576399533763E-7","1.2886548457878997E-6","-100.0|-100.0","-100.0|-100.0","-86.0|-86.0","-100.0|-100.0","false",,"otu257->OTU-EUK159","1.2886548457878997E-6"
"8353","dist_kullbackleibler|correl_spearman|dist_bray",,"copresence","otu246->OTU-EUK385","3","0.42115468|0.88793367|0.15176186","dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence","dist_kullbackleibler=0.0|correl_spearman=0.0024870696801905234|dist_bray=0.0028265982206984175","dist_kullbackleibler=0.42115468|correl_spearman=0.88793367|dist_bray=0.15176186","otu246->OTU-EUK385","6.576904826820005","6.620007230000001","2.636509441986871","0.42115468","0.0","0.0","0.0","0.37020306447368395|0.8964422683253601|0.12580160988038275","0.30225928|0.93371452|0.125810625","672.0|672.0|672.0","0.2663913361810496|0.1014225002335406|0.046038062220480076","false",,"otu246->OTU-EUK385","0.0"
"8354","dist_bray|dist_kullbackleibler|correl_pearson",,"copresence","OTU-EUK27->otu834","3","0.188136|0.59524256|0.96578059","dist_bray=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence","dist_bray=0.014080868078885533|dist_kullbackleibler=0.0|correl_pearson=6.673823589598005E-6","dist_bray=0.188136|dist_kullbackleibler=0.59524256|correl_pearson=0.96578059","OTU-EUK27->otu834","0.7303840949999997","0.7789754499999999","0.1591491938412333","0.188136","0.0","0.0","0.0","0.16340701903914573|0.5287174445907471|0.9644917206880214","0.1610484|0.44959493|0.97049027","686.0|686.0|686.0","0.06671933069036833|0.357271111818323|0.050355012568308134","false",,"OTU-EUK27->otu834","0.0"
"8355","dist_kullbackleibler|correl_spearman",,"mutualExclusion","otu257->OTU-EUK152","2","22.27137759|-0.89489722","dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion","dist_kullbackleibler=2.352401040794927E-5|correl_spearman=9.07647383933452E-4","dist_kullbackleibler=22.27137759|correl_spearman=-0.89489722","otu257->OTU-EUK152","11.446696042959998","12.798626420000002","5.7650931708924835","22.27137759","1.467710208813422E-6","1.467710208813422E-6","7.3206521390815805E-6","18.814881114299684|-0.8848969036644942","19.24832355|-0.90971507","228.0|228.0","3.2776993244636605|0.08320892771435082","false",,"otu257->OTU-EUK152","7.3206521390815805E-6"
"8357","dist_kullbackleibler",,"copresence","otu750->OTU-EUK71","1","0.53788204","dist_kullbackleibler=copresence","dist_kullbackleibler=2.3668980109192717E-8","dist_kullbackleibler=0.53788204","otu750->OTU-EUK71","3.7491742744700027","3.589669285","1.563912335845835","0.53788204","1.644840986303464E-6","1.644840986303464E-6","8.19082747643811E-6","0.5459945381199998","0.46986053","1000.0","0.3440435864457875","false",,"otu750->OTU-EUK71","8.19082747643811E-6"
"8359","correl_spearman|dist_kullbackleibler",,"copresence","otu1213->OTU-EUK159","2","0.90050042|0.69880961","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=0.0014276820558289938|dist_kullbackleibler=0.0","correl_spearman=0.90050042|dist_kullbackleibler=0.69880961","otu1213->OTU-EUK159","0.01935075327999998","0.02001112","0.3163271702898938","0.90050042","0.0","0.0","0.0","0.8891646101292421|0.5163104983844917","0.89873418|0.52114599","238.0|238.0","0.08503091662097971|0.2422122996840223","false",,"otu1213->OTU-EUK159","0.0"
"8360","correl_spearman|dist_kullbackleibler",,"copresence","OTU-EUK1012->otu1448","2","0.9862069|0.47552465","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=5.421541973249511E-6|dist_kullbackleibler=0.0","correl_spearman=0.9862069|dist_kullbackleibler=0.47552465","OTU-EUK1012->otu1448","-0.002579310170000004","-0.00689655","0.33639482770324547","0.9862069","0.0","0.0","0.0","0.9705638246533136|0.35426952691833574","0.98717949|0.35353611","298.0|298.0","0.04892369554336895|0.19257324978891122","false",,"OTU-EUK1012->otu1448","0.0"
